3135
# Request number,Source,Demand,#Dest,Destination
1928,153,7.00000000,1,79
1929,153,9.00000000,1,249
1930,153,1.00000000,1,57
1931,153,6.00000000,1,113
1932,153,4.00000000,1,104
1933,153,9.00000000,1,175
1934,153,8.00000000,1,249
1935,153,9.00000000,1,97
1936,153,7.00000000,1,181
1937,153,9.00000000,1,60
1938,153,6.00000000,1,149
1939,153,0.00000000,1,158
1940,153,2.00000000,1,133
1941,153,5.00000000,1,114
1942,153,2.00000000,1,105
1943,153,9.00000000,1,85
1944,153,6.00000000,1,94
1945,153,6.00000000,1,246
1946,153,3.00000000,1,66
1947,153,0.00000000,1,195
1948,153,9.00000000,1,118
1949,153,7.00000000,1,194
1950,154,9.00000000,1,89
1951,154,6.00000000,1,109
1952,154,6.00000000,1,228
1953,154,10.00000000,1,106
1954,154,7.00000000,1,40
1955,155,7.00000000,1,200
1956,155,7.00000000,1,106
1957,155,0.00000000,1,120
1958,155,4.00000000,1,187
1959,155,1.00000000,1,159
1960,155,7.00000000,1,223
1961,155,4.00000000,1,152
1962,156,9.00000000,1,84
1963,158,1.00000000,1,181
1964,158,5.00000000,1,204
1965,158,9.00000000,1,146
1966,158,0.00000000,1,235
1967,158,7.00000000,1,247
1968,158,0.00000000,1,24
1969,158,0.00000000,1,36
1970,159,6.00000000,1,123
1971,159,6.00000000,1,29
1972,159,6.00000000,1,215
1973,159,2.00000000,1,112
1974,159,3.00000000,1,217
1975,159,10.00000000,1,15
1976,159,1.00000000,1,55
1977,159,1.00000000,1,106
1978,159,9.00000000,1,11
1979,159,8.00000000,1,156
1980,159,2.00000000,1,110
1981,159,5.00000000,1,160
1982,159,10.00000000,1,73
1983,159,8.00000000,1,194
1984,159,6.00000000,1,104
1985,159,8.00000000,1,83
1986,159,5.00000000,1,208
1987,159,1.00000000,1,161
1988,159,9.00000000,1,83
1989,159,8.00000000,1,39
1990,159,8.00000000,1,97
1991,159,8.00000000,1,0
1992,159,7.00000000,1,33
1993,159,0.00000000,1,162
1994,160,3.00000000,1,55
1995,160,8.00000000,1,38
1996,160,1.00000000,1,216
1997,160,4.00000000,1,77
1998,160,7.00000000,1,166
1999,160,10.00000000,1,72
2000,160,10.00000000,1,52
2001,160,3.00000000,1,234
2002,160,1.00000000,1,142
2003,160,3.00000000,1,53
2004,160,0.00000000,1,122
2005,160,1.00000000,1,198
2006,160,5.00000000,1,253
2007,160,2.00000000,1,109
2008,161,1.00000000,1,224
2009,161,7.00000000,1,54
2010,161,9.00000000,1,48
2011,161,9.00000000,1,66
2012,161,4.00000000,1,193
2013,161,7.00000000,1,174
2014,161,4.00000000,1,162
2015,161,5.00000000,1,44
2016,161,7.00000000,1,43
2017,161,8.00000000,1,229
2018,161,9.00000000,1,235
2019,161,9.00000000,1,13
2020,161,9.00000000,1,226
2021,161,7.00000000,1,186
2022,161,0.00000000,1,240
2023,162,10.00000000,1,145
2024,162,2.00000000,1,28
2025,162,3.00000000,1,190
2026,162,9.00000000,1,175
2027,162,0.00000000,1,200
2028,162,5.00000000,1,163
2029,162,0.00000000,1,226
2030,162,3.00000000,1,112
2031,162,9.00000000,1,245
2032,162,7.00000000,1,222
2033,162,8.00000000,1,160
2034,162,10.00000000,1,37
2035,162,7.00000000,1,126
2036,162,7.00000000,1,82
2037,162,2.00000000,1,167
2038,162,7.00000000,1,236
2039,163,6.00000000,1,19
2040,164,3.00000000,1,152
2041,164,6.00000000,1,122
2042,164,4.00000000,1,51
2043,164,7.00000000,1,29
2044,164,3.00000000,1,137
2045,164,4.00000000,1,149
2046,164,2.00000000,1,172
2047,164,10.00000000,1,34
2048,164,1.00000000,1,133
2049,164,6.00000000,1,152
2050,164,5.00000000,1,25
2051,164,6.00000000,1,189
2052,164,8.00000000,1,10
2053,164,3.00000000,1,243
2054,164,3.00000000,1,97
2055,164,6.00000000,1,23
2056,164,3.00000000,1,138
2057,164,6.00000000,1,168
2058,164,4.00000000,1,160
2059,165,3.00000000,1,222
2060,165,9.00000000,1,8
2061,165,7.00000000,1,84
2062,165,6.00000000,1,185
2063,166,8.00000000,1,8
2064,166,9.00000000,1,19
2065,166,10.00000000,1,123
2066,166,7.00000000,1,162
2067,166,8.00000000,1,46
2068,166,9.00000000,1,51
2069,166,5.00000000,1,209
2070,166,7.00000000,1,160
2071,166,3.00000000,1,159
2072,166,5.00000000,1,130
2073,166,7.00000000,1,152
2074,166,6.00000000,1,151
2075,167,3.00000000,1,139
2076,167,10.00000000,1,35
2077,167,10.00000000,1,190
2078,167,10.00000000,1,24
2079,167,4.00000000,1,223
2080,167,0.00000000,1,231
2081,167,10.00000000,1,246
2082,167,9.00000000,1,238
2083,167,0.00000000,1,106
2084,167,9.00000000,1,254
2085,167,7.00000000,1,188
2086,168,1.00000000,1,220
2087,168,9.00000000,1,80
2088,168,5.00000000,1,162
2089,168,5.00000000,1,40
2090,168,7.00000000,1,2
2091,168,0.00000000,1,166
2092,168,10.00000000,1,139
2093,168,7.00000000,1,121
2094,168,6.00000000,1,5
2095,168,7.00000000,1,65
2096,168,4.00000000,1,177
2097,168,10.00000000,1,244
2098,168,3.00000000,1,210
2099,168,3.00000000,1,129
2100,168,4.00000000,1,107
2101,168,7.00000000,1,180
2102,168,7.00000000,1,75
2103,168,2.00000000,1,90
2104,168,1.00000000,1,71
2105,168,1.00000000,1,165
2106,168,10.00000000,1,199
2107,168,10.00000000,1,210
2108,168,9.00000000,1,132
2109,169,6.00000000,1,183
2110,169,2.00000000,1,10
2111,169,9.00000000,1,136
2112,169,2.00000000,1,206
2113,169,10.00000000,1,73
2114,169,7.00000000,1,115
2115,169,9.00000000,1,177
2116,169,1.00000000,1,125
2117,169,1.00000000,1,126
2118,169,3.00000000,1,185
2119,170,3.00000000,1,14
2120,170,8.00000000,1,215
2121,170,2.00000000,1,102
2122,170,7.00000000,1,51
2123,170,6.00000000,1,224
2124,170,1.00000000,1,159
2125,170,5.00000000,1,215
2126,170,5.00000000,1,238
2127,170,4.00000000,1,97
2128,170,0.00000000,1,139
2129,170,1.00000000,1,211
2130,170,5.00000000,1,23
2131,170,5.00000000,1,135
2132,170,7.00000000,1,83
2133,170,2.00000000,1,220
2134,170,2.00000000,1,65
2135,170,3.00000000,1,127
2136,171,2.00000000,1,129
2137,171,9.00000000,1,86
2138,171,5.00000000,1,3
2139,171,5.00000000,1,131
2140,171,7.00000000,1,5
2141,171,5.00000000,1,85
2142,171,10.00000000,1,75
2143,171,10.00000000,1,218
2144,171,1.00000000,1,123
2145,171,9.00000000,1,4
2146,171,6.00000000,1,47
2147,171,6.00000000,1,90
2148,171,4.00000000,1,73
2149,171,0.00000000,1,238
2150,171,5.00000000,1,135
2151,171,4.00000000,1,143
2152,171,5.00000000,1,87
2153,171,10.00000000,1,63
2154,172,8.00000000,1,230
2155,172,6.00000000,1,0
2156,172,0.00000000,1,190
2157,172,8.00000000,1,90
2158,172,8.00000000,1,201
2159,172,6.00000000,1,164
2160,172,10.00000000,1,113
2161,172,0.00000000,1,52
2162,172,1.00000000,1,99
2163,172,9.00000000,1,190
2164,172,8.00000000,1,147
2165,172,2.00000000,1,119
2166,172,2.00000000,1,128
2167,172,3.00000000,1,122
2168,172,9.00000000,1,185
2169,172,7.00000000,1,107
2170,173,3.00000000,1,151
2171,173,10.00000000,1,64
2172,173,5.00000000,1,0
2173,173,4.00000000,1,112
2174,173,4.00000000,1,91
2175,173,0.00000000,1,195
2176,173,8.00000000,1,94
2177,173,6.00000000,1,183
2178,173,3.00000000,1,148
2179,173,2.00000000,1,82
2180,173,6.00000000,1,83
2181,173,5.00000000,1,182
2182,173,5.00000000,1,239
2183,173,8.00000000,1,246
2184,173,1.00000000,1,45
2185,173,3.00000000,1,40
2186,173,4.00000000,1,250
2187,173,5.00000000,1,188
2188,173,10.00000000,1,93
2189,173,8.00000000,1,12
2190,174,2.00000000,1,129
2191,174,2.00000000,1,237
2192,174,1.00000000,1,24
2193,174,1.00000000,1,65
2194,174,8.00000000,1,51
2195,174,3.00000000,1,175
2196,174,8.00000000,1,60
2197,174,7.00000000,1,138
2198,174,10.00000000,1,194
2199,174,0.00000000,1,118
2200,174,9.00000000,1,27
2201,174,6.00000000,1,40
2202,174,2.00000000,1,78
2203,174,10.00000000,1,109
2204,174,4.00000000,1,48
2205,174,2.00000000,1,110
2206,174,7.00000000,1,204
2207,174,4.00000000,1,50
2208,174,9.00000000,1,8
2209,175,2.00000000,1,106
2210,175,9.00000000,1,218
2211,175,8.00000000,1,40
2212,175,4.00000000,1,216
2213,175,10.00000000,1,211
2214,175,1.00000000,1,60
2215,175,4.00000000,1,243
2216,175,9.00000000,1,255
2217,175,3.00000000,1,121
2218,175,7.00000000,1,181
2219,175,5.00000000,1,177
2220,175,1.00000000,1,28
2221,175,1.00000000,1,114
2222,175,8.00000000,1,245
2223,175,5.00000000,1,152
2224,175,1.00000000,1,18
2225,175,0.00000000,1,179
2226,175,8.00000000,1,177
2227,175,7.00000000,1,1
2228,175,0.00000000,1,8
2229,175,10.00000000,1,154
2230,175,5.00000000,1,33
2231,176,3.00000000,1,98
2232,176,5.00000000,1,1
2233,176,6.00000000,1,27
2234,176,0.00000000,1,34
2235,176,0.00000000,1,210
2236,176,2.00000000,1,190
2237,176,8.00000000,1,6
2238,176,1.00000000,1,242
2239,176,7.00000000,1,79
2240,176,5.00000000,1,188
2241,176,10.00000000,1,69
2242,176,9.00000000,1,3
2243,176,3.00000000,1,157
2244,176,1.00000000,1,215
2245,176,0.00000000,1,149
2246,176,5.00000000,1,251
2247,176,9.00000000,1,147
2248,176,9.00000000,1,160
2249,176,4.00000000,1,8
2250,176,7.00000000,1,116
2251,176,3.00000000,1,155
2252,176,8.00000000,1,219
2253,176,3.00000000,1,132
2254,177,5.00000000,1,30
2255,177,9.00000000,1,44
2256,177,8.00000000,1,12
2257,177,5.00000000,1,206
2258,177,2.00000000,1,23
2259,177,10.00000000,1,110
2260,177,2.00000000,1,220
2261,177,9.00000000,1,184
2262,177,3.00000000,1,141
2263,177,9.00000000,1,126
2264,177,2.00000000,1,159
2265,177,0.00000000,1,9
2266,177,1.00000000,1,194
2267,177,5.00000000,1,173
2268,177,4.00000000,1,22
2269,177,7.00000000,1,160
2270,177,6.00000000,1,156
2271,177,10.00000000,1,13
2272,177,7.00000000,1,235
2273,177,10.00000000,1,99
2274,177,9.00000000,1,36
2275,177,1.00000000,1,243
2276,178,0.00000000,1,133
2277,178,6.00000000,1,161
2278,178,7.00000000,1,116
2279,178,3.00000000,1,236
2280,178,9.00000000,1,215
2281,178,9.00000000,1,48
2282,178,8.00000000,1,132
2283,178,10.00000000,1,169
2284,178,1.00000000,1,42
2285,178,6.00000000,1,16
2286,178,3.00000000,1,239
2287,178,3.00000000,1,98
2288,178,2.00000000,1,87
2289,178,2.00000000,1,226
2290,178,10.00000000,1,104
2291,178,10.00000000,1,97
2292,178,7.00000000,1,12
2293,178,8.00000000,1,189
2294,178,6.00000000,1,182
2295,178,7.00000000,1,168
2296,178,7.00000000,1,72
2297,178,0.00000000,1,170
2298,178,0.00000000,1,53
2299,179,5.00000000,1,232
2300,179,5.00000000,1,193
2301,179,0.00000000,1,150
2302,179,1.00000000,1,62
2303,179,6.00000000,1,21
2304,179,10.00000000,1,230
2305,179,6.00000000,1,202
2306,179,4.00000000,1,108
2307,179,5.00000000,1,24
2308,179,6.00000000,1,115
2309,179,7.00000000,1,214
2310,179,5.00000000,1,161
2311,179,9.00000000,1,0
2312,179,8.00000000,1,245
2313,179,5.00000000,1,172
2314,180,7.00000000,1,112
2315,180,3.00000000,1,148
2316,180,2.00000000,1,129
2317,180,8.00000000,1,112
2318,180,10.00000000,1,196
2319,180,8.00000000,1,122
2320,180,8.00000000,1,19
2321,180,6.00000000,1,234
2322,180,9.00000000,1,16
2323,180,10.00000000,1,32
2324,180,7.00000000,1,175
2325,180,0.00000000,1,67
2326,180,0.00000000,1,245
2327,180,10.00000000,1,40
2328,180,2.00000000,1,255
2329,181,8.00000000,1,172
2330,182,7.00000000,1,6
2331,182,6.00000000,1,32
2332,182,5.00000000,1,143
2333,182,7.00000000,1,138
2334,183,10.00000000,1,230
2335,183,3.00000000,1,224
2336,183,9.00000000,1,215
2337,183,10.00000000,1,141
2338,183,10.00000000,1,209
2339,183,2.00000000,1,125
2340,183,9.00000000,1,97
2341,184,1.00000000,1,38
2342,184,9.00000000,1,233
2343,184,2.00000000,1,149
2344,184,9.00000000,1,113
2345,184,10.00000000,1,1
2346,184,6.00000000,1,15
2347,184,3.00000000,1,248
2348,184,2.00000000,1,104
2349,184,3.00000000,1,232
2350,184,0.00000000,1,233
2351,184,1.00000000,1,60
2352,184,9.00000000,1,9
2353,184,8.00000000,1,200
2354,184,3.00000000,1,206
2355,184,1.00000000,1,103
2356,184,10.00000000,1,147
2357,184,7.00000000,1,226
2358,184,5.00000000,1,8
2359,185,1.00000000,1,95
2360,185,0.00000000,1,232
2361,185,10.00000000,1,70
2362,185,1.00000000,1,228
2363,185,7.00000000,1,190
2364,185,2.00000000,1,127
2365,185,6.00000000,1,165
2366,185,1.00000000,1,167
2367,185,6.00000000,1,116
2368,185,3.00000000,1,198
2369,185,5.00000000,1,22
2370,185,10.00000000,1,60
2371,185,3.00000000,1,251
2372,185,2.00000000,1,12
2373,186,5.00000000,1,101
2374,186,7.00000000,1,60
2375,186,8.00000000,1,234
2376,186,1.00000000,1,177
2377,186,10.00000000,1,250
2378,186,2.00000000,1,200
2379,186,2.00000000,1,141
2380,186,4.00000000,1,225
2381,186,0.00000000,1,165
2382,186,1.00000000,1,157
2383,186,7.00000000,1,139
2384,186,9.00000000,1,67
2385,187,10.00000000,1,73
2386,187,8.00000000,1,158
2387,187,3.00000000,1,127
2388,187,5.00000000,1,241
2389,187,0.00000000,1,52
2390,187,1.00000000,1,51
2391,187,8.00000000,1,150
2392,187,4.00000000,1,42
2393,187,7.00000000,1,184
2394,187,6.00000000,1,142
2395,187,0.00000000,1,63
2396,187,8.00000000,1,98
2397,187,9.00000000,1,94
2398,188,0.00000000,1,147
2399,188,9.00000000,1,195
2400,188,3.00000000,1,190
2401,188,10.00000000,1,165
2402,188,6.00000000,1,5
2403,188,4.00000000,1,97
2404,188,0.00000000,1,246
2405,188,9.00000000,1,162
2406,188,10.00000000,1,29
2407,188,10.00000000,1,228
2408,188,2.00000000,1,131
2409,188,3.00000000,1,30
2410,188,3.00000000,1,116
2411,188,4.00000000,1,165
2412,188,3.00000000,1,133
2413,188,6.00000000,1,77
2414,189,3.00000000,1,200
2415,189,4.00000000,1,74
2416,189,2.00000000,1,68
2417,189,5.00000000,1,87
2418,189,10.00000000,1,245
2419,189,10.00000000,1,159
2420,189,8.00000000,1,225
2421,189,8.00000000,1,107
2422,189,10.00000000,1,185
2423,189,3.00000000,1,36
2424,189,3.00000000,1,83
2425,189,6.00000000,1,104
2426,189,5.00000000,1,90
2427,189,2.00000000,1,93
2428,190,2.00000000,1,55
2429,190,8.00000000,1,219
2430,190,4.00000000,1,51
2431,190,7.00000000,1,231
2432,190,1.00000000,1,27
2433,190,3.00000000,1,134
2434,190,4.00000000,1,24
2435,190,0.00000000,1,221
2436,190,8.00000000,1,8
2437,191,10.00000000,1,26
2438,191,1.00000000,1,45
2439,191,5.00000000,1,80
2440,191,9.00000000,1,61
2441,191,2.00000000,1,79
2442,191,2.00000000,1,54
2443,191,4.00000000,1,46
2444,191,1.00000000,1,13
2445,191,6.00000000,1,164
2446,191,6.00000000,1,70
2447,191,0.00000000,1,120
2448,191,3.00000000,1,11
2449,191,1.00000000,1,56
2450,191,4.00000000,1,123
2451,191,9.00000000,1,46
2452,192,2.00000000,1,176
2453,192,9.00000000,1,115
2454,192,3.00000000,1,226
2455,192,1.00000000,1,138
2456,192,0.00000000,1,196
2457,192,8.00000000,1,52
2458,192,7.00000000,1,72
2459,192,3.00000000,1,150
2460,192,0.00000000,1,76
2461,192,2.00000000,1,22
2462,193,4.00000000,1,139
2463,193,3.00000000,1,102
2464,193,4.00000000,1,170
2465,193,0.00000000,1,126
2466,193,7.00000000,1,85
2467,193,1.00000000,1,242
2468,193,2.00000000,1,131
2469,193,9.00000000,1,160
2470,193,1.00000000,1,48
2471,193,8.00000000,1,126
2472,193,7.00000000,1,13
2473,193,10.00000000,1,231
2474,194,4.00000000,1,155
2475,194,0.00000000,1,200
2476,194,10.00000000,1,39
2477,194,3.00000000,1,16
2478,194,2.00000000,1,224
2479,194,0.00000000,1,57
2480,195,4.00000000,1,197
2481,195,5.00000000,1,92
2482,195,3.00000000,1,0
2483,195,0.00000000,1,91
2484,195,6.00000000,1,90
2485,195,3.00000000,1,227
2486,195,10.00000000,1,59
2487,195,9.00000000,1,167
2488,195,3.00000000,1,14
2489,195,3.00000000,1,164
2490,195,9.00000000,1,224
2491,195,0.00000000,1,86
2492,195,3.00000000,1,41
2493,196,4.00000000,1,173
2494,196,4.00000000,1,93
2495,196,9.00000000,1,247
2496,196,9.00000000,1,170
2497,196,4.00000000,1,208
2498,196,3.00000000,1,141
2499,196,1.00000000,1,18
2500,196,10.00000000,1,76
2501,196,5.00000000,1,206
2502,196,6.00000000,1,47
2503,196,10.00000000,1,53
2504,196,5.00000000,1,135
2505,196,1.00000000,1,185
2506,197,2.00000000,1,8
2507,197,1.00000000,1,82
2508,197,4.00000000,1,136
2509,197,7.00000000,1,97
2510,197,2.00000000,1,35
2511,197,1.00000000,1,189
2512,197,7.00000000,1,169
2513,199,3.00000000,1,91
2514,199,8.00000000,1,23
2515,199,4.00000000,1,87
2516,199,8.00000000,1,179
2517,199,0.00000000,1,87
2518,199,7.00000000,1,68
2519,199,2.00000000,1,155
2520,199,8.00000000,1,56
2521,199,3.00000000,1,36
2522,199,7.00000000,1,173
2523,199,7.00000000,1,35
2524,199,4.00000000,1,135
2525,199,7.00000000,1,177
2526,199,8.00000000,1,191
2527,199,6.00000000,1,192
2528,199,8.00000000,1,253
2529,199,1.00000000,1,82
2530,199,4.00000000,1,106
2531,200,9.00000000,1,194
2532,200,9.00000000,1,154
2533,200,1.00000000,1,167
2534,200,1.00000000,1,125
2535,200,10.00000000,1,38
2536,200,7.00000000,1,223
2537,200,0.00000000,1,202
2538,200,3.00000000,1,65
2539,200,3.00000000,1,167
2540,200,0.00000000,1,243
2541,200,4.00000000,1,62
2542,200,9.00000000,1,31
2543,200,6.00000000,1,161
2544,200,0.00000000,1,10
2545,200,4.00000000,1,216
2546,200,10.00000000,1,151
2547,200,3.00000000,1,130
2548,200,9.00000000,1,13
2549,200,3.00000000,1,191
2550,201,6.00000000,1,195
2551,201,6.00000000,1,67
2552,201,2.00000000,1,55
2553,201,5.00000000,1,152
2554,201,8.00000000,1,180
2555,203,4.00000000,1,87
2556,203,7.00000000,1,21
2557,203,3.00000000,1,87
2558,203,7.00000000,1,103
2559,203,8.00000000,1,56
2560,203,6.00000000,1,64
2561,203,3.00000000,1,65
2562,203,7.00000000,1,64
2563,204,8.00000000,1,35
2564,204,3.00000000,1,215
2565,204,0.00000000,1,34
2566,204,9.00000000,1,216
2567,204,5.00000000,1,121
2568,204,3.00000000,1,157
2569,204,9.00000000,1,238
2570,204,3.00000000,1,202
2571,204,2.00000000,1,248
2572,204,0.00000000,1,30
2573,204,6.00000000,1,219
2574,204,0.00000000,1,176
2575,204,2.00000000,1,21
2576,204,4.00000000,1,120
2577,204,6.00000000,1,249
2578,204,10.00000000,1,18
2579,204,2.00000000,1,154
2580,204,6.00000000,1,191
2581,204,3.00000000,1,234
2582,204,4.00000000,1,173
2583,204,2.00000000,1,35
2584,205,5.00000000,1,29
2585,205,9.00000000,1,16
2586,205,7.00000000,1,105
2587,205,6.00000000,1,57
2588,205,2.00000000,1,45
2589,205,8.00000000,1,18
2590,205,10.00000000,1,114
2591,205,0.00000000,1,12
2592,205,9.00000000,1,66
2593,205,2.00000000,1,170
2594,205,5.00000000,1,96
2595,205,9.00000000,1,215
2596,205,2.00000000,1,54
2597,205,6.00000000,1,125
2598,206,6.00000000,1,186
2599,206,6.00000000,1,38
2600,206,7.00000000,1,204
2601,206,6.00000000,1,242
2602,206,0.00000000,1,140
2603,206,6.00000000,1,209
2604,206,5.00000000,1,117
2605,207,2.00000000,1,18
2606,207,2.00000000,1,211
2607,207,8.00000000,1,102
2608,207,6.00000000,1,91
2609,207,0.00000000,1,146
2610,207,1.00000000,1,92
2611,207,3.00000000,1,164
2612,207,8.00000000,1,111
2613,207,6.00000000,1,41
2614,207,5.00000000,1,160
2615,207,9.00000000,1,158
2616,207,1.00000000,1,124
2617,207,5.00000000,1,39
2618,207,1.00000000,1,107
2619,207,0.00000000,1,132
2620,207,0.00000000,1,64
2621,207,8.00000000,1,64
2622,207,6.00000000,1,15
2623,207,5.00000000,1,43
2624,207,7.00000000,1,62
2625,207,9.00000000,1,11
2626,207,9.00000000,1,223
2627,207,2.00000000,1,143
2628,208,8.00000000,1,231
2629,208,9.00000000,1,207
2630,208,0.00000000,1,29
2631,208,3.00000000,1,129
2632,208,4.00000000,1,172
2633,208,10.00000000,1,60
2634,208,2.00000000,1,122
2635,208,8.00000000,1,173
2636,208,3.00000000,1,71
2637,209,2.00000000,1,104
2638,210,0.00000000,1,156
2639,210,0.00000000,1,128
2640,210,2.00000000,1,208
2641,210,6.00000000,1,154
2642,210,10.00000000,1,48
2643,210,8.00000000,1,84
2644,210,6.00000000,1,221
2645,210,8.00000000,1,117
2646,210,9.00000000,1,97
2647,210,4.00000000,1,115
2648,210,9.00000000,1,146
2649,210,10.00000000,1,126
2650,210,5.00000000,1,185
2651,210,5.00000000,1,192
2652,210,1.00000000,1,244
2653,210,7.00000000,1,228
2654,210,0.00000000,1,217
2655,210,9.00000000,1,213
2656,210,4.00000000,1,92
2657,210,6.00000000,1,200
2658,210,10.00000000,1,243
2659,211,10.00000000,1,158
2660,211,9.00000000,1,222
2661,211,8.00000000,1,9
2662,211,9.00000000,1,83
2663,211,10.00000000,1,99
2664,211,8.00000000,1,141
2665,211,2.00000000,1,210
2666,211,0.00000000,1,245
2667,211,8.00000000,1,39
2668,211,7.00000000,1,20
2669,212,6.00000000,1,72
2670,212,1.00000000,1,105
2671,212,4.00000000,1,172
2672,212,4.00000000,1,79
2673,212,10.00000000,1,90
2674,212,3.00000000,1,230
2675,212,9.00000000,1,231
2676,212,0.00000000,1,7
2677,212,2.00000000,1,145
2678,212,6.00000000,1,126
2679,212,1.00000000,1,35
2680,212,3.00000000,1,15
2681,212,5.00000000,1,25
2682,213,2.00000000,1,153
2683,213,1.00000000,1,183
2684,213,3.00000000,1,182
2685,213,9.00000000,1,230
2686,213,3.00000000,1,214
2687,213,7.00000000,1,10
2688,213,5.00000000,1,49
2689,213,4.00000000,1,53
2690,213,10.00000000,1,156
2691,213,3.00000000,1,12
2692,213,9.00000000,1,255
2693,214,8.00000000,1,211
2694,214,7.00000000,1,238
2695,214,2.00000000,1,171
2696,214,6.00000000,1,253
2697,214,9.00000000,1,67
2698,214,8.00000000,1,234
2699,214,7.00000000,1,226
2700,214,8.00000000,1,220
2701,214,10.00000000,1,116
2702,215,1.00000000,1,99
2703,215,10.00000000,1,32
2704,215,2.00000000,1,170
2705,215,10.00000000,1,84
2706,215,8.00000000,1,234
2707,215,7.00000000,1,51
2708,215,7.00000000,1,93
2709,216,3.00000000,1,111
2710,216,6.00000000,1,53
2711,216,9.00000000,1,184
2712,216,7.00000000,1,230
2713,216,6.00000000,1,25
2714,216,4.00000000,1,161
2715,216,7.00000000,1,144
2716,216,5.00000000,1,249
2717,216,4.00000000,1,251
2718,216,7.00000000,1,77
2719,216,9.00000000,1,53
2720,216,6.00000000,1,2
2721,216,4.00000000,1,130
2722,216,3.00000000,1,16
2723,216,0.00000000,1,45
2724,216,7.00000000,1,192
2725,216,10.00000000,1,111
2726,217,9.00000000,1,81
2727,217,6.00000000,1,174
2728,217,1.00000000,1,13
2729,217,1.00000000,1,175
2730,217,7.00000000,1,108
2731,217,0.00000000,1,31
2732,217,2.00000000,1,65
2733,217,5.00000000,1,141
2734,217,9.00000000,1,169
2735,217,5.00000000,1,34
2736,218,0.00000000,1,148
2737,218,0.00000000,1,148
2738,218,8.00000000,1,151
2739,218,5.00000000,1,105
2740,218,6.00000000,1,182
2741,218,7.00000000,1,48
2742,219,3.00000000,1,14
2743,219,6.00000000,1,68
2744,219,4.00000000,1,56
2745,219,0.00000000,1,227
2746,220,10.00000000,1,174
2747,220,6.00000000,1,251
2748,220,7.00000000,1,71
2749,220,5.00000000,1,205
2750,220,1.00000000,1,115
2751,220,2.00000000,1,100
2752,220,7.00000000,1,59
2753,220,1.00000000,1,191
2754,220,3.00000000,1,62
2755,220,0.00000000,1,12
2756,220,7.00000000,1,177
2757,221,8.00000000,1,158
2758,221,6.00000000,1,175
2759,221,10.00000000,1,30
2760,221,3.00000000,1,35
2761,221,8.00000000,1,234
2762,221,0.00000000,1,212
2763,221,4.00000000,1,181
2764,221,10.00000000,1,35
2765,221,0.00000000,1,13
2766,221,6.00000000,1,49
2767,221,3.00000000,1,48
2768,221,10.00000000,1,79
2769,221,7.00000000,1,34
2770,221,5.00000000,1,182
2771,221,9.00000000,1,252
2772,221,8.00000000,1,121
2773,221,0.00000000,1,135
2774,222,2.00000000,1,74
2775,222,2.00000000,1,210
2776,222,6.00000000,1,101
2777,223,8.00000000,1,107
2778,223,2.00000000,1,76
2779,223,3.00000000,1,190
2780,223,2.00000000,1,17
2781,223,9.00000000,1,111
2782,223,10.00000000,1,62
2783,223,9.00000000,1,177
2784,223,9.00000000,1,199
2785,223,10.00000000,1,64
2786,224,7.00000000,1,228
2787,224,0.00000000,1,222
2788,225,10.00000000,1,196
2789,225,9.00000000,1,163
2790,225,0.00000000,1,161
2791,225,9.00000000,1,191
2792,225,0.00000000,1,194
2793,225,2.00000000,1,27
2794,225,4.00000000,1,205
2795,225,9.00000000,1,170
2796,225,0.00000000,1,102
2797,225,0.00000000,1,77
2798,225,2.00000000,1,162
2799,225,4.00000000,1,235
2800,225,7.00000000,1,190
2801,225,9.00000000,1,196
2802,225,8.00000000,1,17
2803,225,9.00000000,1,2
2804,225,6.00000000,1,63
2805,225,3.00000000,1,145
2806,225,0.00000000,1,176
2807,225,9.00000000,1,49
2808,225,4.00000000,1,64
2809,226,9.00000000,1,236
2810,226,10.00000000,1,42
2811,226,8.00000000,1,241
2812,226,3.00000000,1,161
2813,226,0.00000000,1,218
2814,226,10.00000000,1,105
2815,227,0.00000000,1,150
2816,227,5.00000000,1,225
2817,227,1.00000000,1,161
2818,227,8.00000000,1,229
2819,227,3.00000000,1,142
2820,227,4.00000000,1,126
2821,227,8.00000000,1,40
2822,227,3.00000000,1,222
2823,227,2.00000000,1,77
2824,227,1.00000000,1,0
2825,227,7.00000000,1,231
2826,227,4.00000000,1,57
2827,227,6.00000000,1,31
2828,227,9.00000000,1,16
2829,227,5.00000000,1,205
2830,228,9.00000000,1,154
2831,228,10.00000000,1,239
2832,228,1.00000000,1,161
2833,228,8.00000000,1,172
2834,228,6.00000000,1,224
2835,228,1.00000000,1,137
2836,228,9.00000000,1,121
2837,228,7.00000000,1,86
2838,228,1.00000000,1,82
2839,228,2.00000000,1,190
2840,228,9.00000000,1,22
2841,229,2.00000000,1,127
2842,229,0.00000000,1,177
2843,229,5.00000000,1,19
2844,229,1.00000000,1,215
2845,229,5.00000000,1,223
2846,229,3.00000000,1,248
2847,230,4.00000000,1,234
2848,230,3.00000000,1,165
2849,230,1.00000000,1,51
2850,230,8.00000000,1,110
2851,230,1.00000000,1,41
2852,230,3.00000000,1,11
2853,230,6.00000000,1,90
2854,230,5.00000000,1,31
2855,230,6.00000000,1,61
2856,230,2.00000000,1,116
2857,230,9.00000000,1,115
2858,230,2.00000000,1,86
